Equilibrium Type,Adjudication Mode,Cost Misestimation,Costs Multiplier,Court Noise,Damages Multiplier,Fee Shifting Multiplier,Issue,Liability Threshold,Noise Multiplier D,Noise Multiplier P,Num Signals and Offers,Proportion of Costs at Beginning,Relative Costs,Risk Aversion,Unit Precaution Cost,Wrongful Attribution Probability,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Opportunity Cost,Harm Cost,Truly Liable Harm Cost,Truly Not Liable Harm Cost,Expenditures,False Positive Inaccuracy,False Negative Inaccuracy,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,P Loses,P Wins,Appropriation,Engages in Activity,Accident Occurs,Wrongful Attribution,Precaution Power,Precaution Level,Benefit-Cost Ratio,Precaution Power 1,Precaution Power 2,Precaution Power 3,Precaution Power 4,Precaution Power 5,Precaution Power 6,Precaution Power 7,Precaution Power 8
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,P Loses,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,9.656E-08,138,1,1,0.312504,0.187501,1,0,8.7,9.69996,18.4,1.60004,8.7,9.69996,0.873575,1.47357,3.59998E-05,0.873539,0.049345,0.824194,0.6,0.282808,0.0744997,,0,0,0,0,0,1,0,0,1,1,0.126461,5.42329,2.99999,0.663728,0.00193981,0.0119564,0.0553301,0.166352,0.286001,0.270216,0.1509,0.0573052
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,P Wins,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,9.656E-08,138,1,1,0.312506,0.187502,1,1,9.7,8.69996,18.4,1.60004,9.7,8.69996,0.871625,1.47163,3.59996E-05,0.871589,0.0799322,0.791657,0.6,1.20717,0.027849,,0,0,0,0,0,0,1,0,1,1,0.128411,5.83144,2.99997,0.695629,0.000501951,0.00408396,0.0259973,0.108189,0.251227,0.306944,0.210234,0.0928228
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,Truly Liable,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,9.656E-08,138,0.990025,0.990025,0.286764,0.187553,0.785688,0.394337,9.07161,9.37521,18.4468,1.55318,9.07161,9.37521,0.861097,1.41424,3.59959E-05,0.861061,0.861061,0,0.553148,0.0929479,0.92839,0.187716,0.00997494,1.98084E-07,0.204336,1.57201E-07,1.57201E-07,0.475862,0.309826,0,1,1,0.138939,7.99976,2.99966,0.862733,0,0,0,1.31631E-05,2.49883E-05,3.6194E-05,3.79866E-05,0.999888
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,Truly Not Liable,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1.2E-05,9.656E-08,138,0.122905,0.122905,0.215273,0.187501,0.027307,0.278911,8.99823,9.94711,18.9453,1.05466,8.99823,9.94711,0.871897,0.92652,4.12853E-05,0.871855,0,0.871855,0.0546234,0.0528527,0,0.187501,0.877095,2.45909E-08,0.0955981,5.46364E-09,5.46359E-09,0.0196908,0.0076162,0,1,1,0.128145,4.16749,3.44044,0.516878,0.163447,0.146369,0.131596,0.121212,0.113663,0.109032,0.108277,0.106403
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,All,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1E-05,7.57E-08,135,4.6292E-06,4.62916E-06,0.24282,0.252115,8.646E-07,0.261827,9.99993,9.99995,19.9999,0.00011868,9.99993,9.99995,0.000106641,0.000108665,4.50002E-05,6.16406E-05,6.04862E-07,6.10357E-05,2.02459E-06,1.8546E-06,6.6031E-07,0.246884,0.999995,1.39261E-11,3.76456E-06,6.72398E-13,1.7299E-13,6.38227E-07,2.2638E-07,0,1,7.16553E-05,1.00147E-05,4.5,4.5,0.521118,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Dispute Arises,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1E-05,7.57E-08,135,0.0646035,0.0646033,0.24282,0.252115,0.012066,0.261827,9.002,9.9697,18.9717,1.0283,9.002,9.9697,0.860282,0.888536,4.42761E-05,0.860238,0.00844128,0.851796,0.0282546,0.0258819,0.0092151,0.246884,0.935397,1.94348E-07,0.0525371,9.38379E-09,2.4142E-09,0.00890691,0.0031592,0,1,1,0.139762,4.09509,4.42761,0.497126,0.170239,0.150599,0.133767,0.121741,0.112648,0.10628,0.103352,0.101376
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Not Litigated,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1E-05,7.57E-08,135,1.393E-11,0,,,0,,9.99993,9.99995,19.9999,0.000112027,9.99993,9.99995,0.000102648,0.000102648,4.50002E-05,5.76482E-05,7.81425E-08,5.757E-05,1.39261E-12,1.05E-12,9.2396E-08,,1,1.39261E-11,0,0,0,0,0,0,1,6.70264E-05,9.37824E-06,4.5,4.5,0.521118,0.125001,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125001
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Litigated,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1E-05,7.57E-08,135,1,1,0.24282,0.252115,0.186773,0.261827,9.031,9.53161,18.5626,1.43739,9.031,9.53161,0.862537,1.29989,3.99997E-05,0.862497,0.113783,0.748714,0.437355,0.400628,0.122682,0.246884,0,0,0.813227,1.45253E-07,3.73697E-08,0.137871,0.0489022,0,1,1,0.137503,4.96323,3.99997,0.62992,0.00760567,0.0318999,0.102869,0.222488,0.286502,0.213872,0.100584,0.0341795
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Settles,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1E-05,7.57E-08,135,1,1,0.226814,0.266954,0,,9.04688,9.55308,18.6,1.40004,9.04688,9.55308,0.862514,1.26251,3.99997E-05,0.862474,0.118556,0.743918,0.4,0.378022,0.127743,0.246884,0,0,1,0,0,0,0,0,1,1,0.137526,4.96384,3.99997,0.630034,0.00849512,0.0341539,0.105148,0.219531,0.279759,0.212483,0.103669,0.036761
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Tried,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1E-05,7.57E-08,135,1,1,0.312511,0.187504,1,0.261827,8.96183,9.43813,18.4,1.60004,8.96183,9.43813,0.862637,1.46264,3.99995E-05,0.862597,0.0930005,0.769596,0.6,0.499057,0.100643,,0,0,0,0,0,0.738173,0.261827,0,1,1,0.137403,4.9606,3.99995,0.629426,0.00373285,0.0220856,0.0929458,0.235362,0.315863,0.219921,0.0871505,0.0229394
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,P Loses,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1E-05,7.57E-08,135,1,1,0.312507,0.187502,1,0,8.7,9.69996,18.4,1.60004,8.7,9.69996,0.863558,1.46356,3.99997E-05,0.863518,0.07738,0.786138,0.6,0.272521,0.119074,,0,0,0,0,0,1,0,0,1,1,0.136482,4.83895,3.99997,0.618807,0.00460764,0.0264539,0.106432,0.253508,0.315476,0.201931,0.0735978,0.0179941
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,P Wins,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1E-05,7.57E-08,135,1,1,0.312522,0.187509,1,1,9.7,8.69996,18.4,1.60004,9.7,8.69996,0.86004,1.46004,3.99988E-05,0.86,0.13704,0.722961,0.6,1.13773,0.0486799,,0,0,0,0,0,0,1,0,1,1,0.14,5.30358,3.99988,0.659363,0.00126653,0.00976991,0.0549248,0.184202,0.316956,0.270639,0.12536,0.0368816
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Truly Liable,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1E-05,7.57E-08,135,0.871005,0.870987,0.281021,0.287388,0.132901,0.385885,9.07812,9.54686,18.625,1.37502,9.07812,9.54686,0.844507,1.21948,3.99983E-05,0.844467,0.844467,0,0.374977,0.0153854,0.921879,0.290356,0.128995,1.79767E-05,0.738086,2.65908E-08,2.65915E-08,0.0816162,0.0512844,0,1,1,0.155533,7.23419,3.99983,0.830683,0,0,3.70144E-06,6.89231E-06,9.7637E-06,1.24992E-05,0.765713,0.234255
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Truly Not Liable,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 1E-05,7.57E-08,135,0.0564613,0.0564613,0.23687,0.246621,0.010846,0.246478,9.00123,9.97397,18.9752,1.0248,9.00123,9.97397,0.860441,0.885195,4.43193E-05,0.860397,0,0.860397,0.0247537,0.0259879,0,0.239782,0.943539,1.48015E-08,0.0456152,9.21005E-09,2.17009E-09,0.00817277,0.0026733,0,1,1,0.139603,4.06339,4.43193,0.493758,0.171957,0.152119,0.135117,0.12297,0.113785,0.107353,0.0966638,0.100034
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,8E-06,Normal,All,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 8E-06,5.193E-08,131,1.8526E-06,1.85258E-06,0.437503,0.151348,1.853E-06,0.294878,9.99993,9.99995,19.9999,0.000111556,9.99993,9.99995,0.000100422,0.000101534,4.40002E-05,5.64221E-05,5.12921E-07,5.59091E-05,1.11154E-06,8.6622E-07,5.8342E-07,0.43079,0.999998,4.46408E-11,4.05884E-11,3.70663E-13,3.70656E-13,1.30626E-06,5.4627E-07,0,1,6.64441E-05,1.0022E-05,4.5,5.5,0.480346,0.125001,0.125,0.125,0.124999,0.125,0.125,0.125,0.125001
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,8E-06,Normal,Dispute Arises,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 8E-06,5.193E-08,131,0.0278824,0.0278817,0.437503,0.151348,0.027881,0.294878,8.99986,9.98337,18.9832,1.01677,8.99986,9.98337,0.849209,0.865938,4.33333E-05,0.849166,0.00771958,0.841446,0.016729,0.0130368,0.0087807,0.43079,0.972118,6.71855E-07,6.10866E-07,5.57856E-09,5.57846E-09,0.0196596,0.0082215,0,1,1,0.150834,4.01497,5.41667,0.453421,0.177244,0.155068,0.136195,0.122563,0.111983,0.103942,0.0988516,0.0941526
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,8E-06,Normal,Not Litigated,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 8E-06,5.193E-08,131,4.464E-11,0,,,0,,9.99994,9.99996,19.9999,0.000108592,9.99994,9.99996,9.88604E-05,9.88604E-05,4.40002E-05,5.48603E-05,1.79617E-07,5.46806E-05,4.46409E-12,3.609E-12,2.1829E-07,,1,4.46409E-11,0,0,0,0,0,0,1,6.45916E-05,9.73138E-06,4.5,5.5,0.480346,0.125001,0.125,0.125,0.124999,0.124999,0.124999,0.125,0.125001
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,8E-06,Normal,Litigated,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 8E-06,5.193E-08,131,1,1,0.437503,0.151348,0.999978,0.294878,8.99488,9.40508,18.4,1.60004,8.99488,9.40508,0.843139,1.44313,3.99996E-05,0.843099,0.179914,0.663185,0.599996,0.467573,0.197093,0.43079,0,0,2.19092E-05,2.00079E-07,2.00076E-07,0.705106,0.294871,0,1,1,0.156901,5.47595,4.99995,0.669825,0.00174596,0.0108158,0.0510356,0.158266,0.282401,0.276512,0.158461,0.0607625
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,8E-06,Normal,Settles,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 8E-06,5.193E-08,131,1,1,0.419862,0.441717,0,,9.23079,9.36918,18.6,1.40003,9.23079,9.36918,0.871883,1.27188,2.76616E-05,0.871856,0.3088,0.563056,0.4,0.33932,0.204916,0.43079,0,0,1,0,0,0,0,0,1,1,0.128144,3.6203,3.45769,0.688765,0.236115,0.190595,0.140155,0.100284,0.0809296,0.0776897,0.083242,0.0909898
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,8E-06,Normal,Tried,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 8E-06,5.193E-08,131,1,1,0.437503,0.151342,1,0.294878,8.99488,9.40508,18.4,1.60004,8.99488,9.40508,0.843138,1.44314,3.99999E-05,0.843098,0.179911,0.663187,0.6,0.467576,0.197093,,0,0,0,0,0,0.705122,0.294878,0,1,1,0.156902,5.47599,4.99998,0.669825,0.00174082,0.0108119,0.0510336,0.158267,0.282406,0.276516,0.158463,0.0607619
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,8E-06,Normal,P Loses,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 8E-06,5.193E-08,131,1,1,0.437502,0.148882,1,0,8.7,9.69996,18.4,1.60004,8.7,9.69996,0.844833,1.44483,3.99999E-05,0.844793,0.152884,0.69191,0.6,0.244127,0.242116,,0,0,0,0,0,1,0,0,1,1,0.155207,5.33091,4.99999,0.655455,0.00227663,0.0137184,0.0617576,0.179181,0.294183,0.262641,0.137493,0.0487485
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,8E-06,Normal,P Wins,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 8E-06,5.193E-08,131,1,1,0.437507,0.157224,1,1,9.7,8.69996,18.4,1.60004,9.7,8.69996,0.839085,1.43909,3.99997E-05,0.839045,0.244539,0.594506,0.6,1.0019,0.0894314,,0,0,0,0,0,0,1,0,1,1,0.160955,5.82291,4.99996,0.704186,0.000459581,0.00386163,0.0253902,0.108257,0.254242,0.309696,0.208606,0.0894886
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,8E-06,Normal,Truly Liable,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 8E-06,5.193E-08,131,0.650442,0.650377,0.437517,0.173004,0.650353,0.400971,9.06574,9.544,18.6097,1.39027,9.06574,9.544,0.821404,1.21163,3.99971E-05,0.821364,0.821364,0,0.390228,0.078232,0.934264,0.622739,0.349558,6.57062E-05,2.30724E-05,1.30123E-07,1.30124E-07,0.38958,0.260773,0,1,1,0.178636,7.22939,4.99964,0.848251,0,8.67794E-06,1.1768E-05,1.44825E-05,1.42025E-05,1.69722E-05,0.770361,0.229573
Only Eq,Baseline,1,1,Baseline,1,0,Liability,0.8,1,1,Baseline,0.5,1,Risk Neutral,8E-06,Normal,Truly Not Liable,,Risk Neutral CM 1 FSM 0 DM 1 LT 0.8 UPC 8E-06,5.193E-08,131,0.0219758,0.0219757,0.437499,0.145268,0.021975,0.265088,8.99923,9.98754,18.9868,1.01323,8.99923,9.98754,0.849473,0.862658,4.3365E-05,0.84943,0,0.84943,0.0131853,0.0124183,0,0.325152,0.978024,5.48314E-08,3.97759E-07,4.39693E-09,4.39682E-09,0.0161499,0.0058254,0,1,1,0.15057,3.98447,5.42063,0.449675,0.178925,0.156539,0.137487,0.123726,0.113046,0.104929,0.0924805,0.0928678
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,All,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1.2E-05,2.056E-07,131,7.2688E-06,7.26878E-06,0.24388,0.255035,1.303E-06,0.267623,9.9999,9.99998,19.9999,0.000114447,9.9999,9.99998,0.00010127,0.000104438,1.52373E-05,8.60328E-05,2.19402E-07,8.58134E-05,3.1682E-06,3.2981E-06,2.1465E-07,0.249339,0.999993,1.45434E-12,5.96532E-06,6.93919E-13,2.60796E-13,9.54624E-07,3.4884E-07,0,1,9.60412E-05,1.00084E-05,4.5,1.26976,0.736838,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,Dispute Arises,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1.2E-05,2.056E-07,131,0.075684,0.075684,0.24388,0.255035,0.013572,0.267623,9.00263,9.96437,18.967,1.033,9.00263,9.96437,0.895804,0.928792,1.39635E-05,0.89579,0.00228446,0.893506,0.032988,0.0343406,0.002235,0.249339,0.924316,1.51429E-08,0.0621121,7.22522E-09,2.71546E-09,0.00993973,0.0036321,0,1,1,0.10421,4.27711,1.16363,0.725265,0.15406,0.141639,0.128947,0.119129,0.112694,0.110723,0.113851,0.118956
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,Not Litigated,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1.2E-05,2.056E-07,131,1.454E-12,0,,,0,,9.99991,9.99998,19.9999,0.00010401,9.99991,9.99998,9.46627E-05,9.46627E-05,1.52374E-05,7.94253E-05,6.05178E-09,7.94193E-05,1.45435E-13,1.407E-12,6.6569E-09,,1,1.45435E-12,0,0,0,0,0,0,1,8.87731E-05,9.34774E-06,4.5,1.26976,0.736837,0.125002,0.125,0.124999,0.124998,0.124999,0.125,0.125001,0.125002
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,Litigated,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1.2E-05,2.056E-07,131,1,1,0.24388,0.255035,0.179323,0.267623,9.03469,9.52945,18.5641,1.43586,9.03469,9.52945,0.909099,1.34496,6.20898E-11,0.909099,0.0293516,0.879748,0.435865,0.453737,0.0286147,0.249339,0,0,0.820677,9.54656E-08,3.5879E-08,0.131332,0.047991,0,1,1,0.0909009,3.89127,5.17415E-06,0.804832,0.0446362,0.117472,0.227725,0.282556,0.205612,0.0897114,0.0263362,0.00595123
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,Settles,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1.2E-05,2.056E-07,131,1,1,0.228886,0.269792,0,,9.04934,9.55066,18.6,1.4,9.04934,9.55066,0.909099,1.3091,6.56161E-11,0.909099,0.0313865,0.877713,0.4,0.4319,0.0308958,0.249339,0,0,1,0,0,0,0,0,1,1,0.0909009,3.87706,5.46801E-06,0.803227,0.0485284,0.122043,0.226969,0.27534,0.201651,0.090943,0.0279406,0.00658535
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,Tried,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1.2E-05,2.056E-07,131,1,1,0.312502,0.1875,1,0.267623,8.96762,9.43238,18.4,1.6,8.96762,9.43238,0.909099,1.5091,3.79767E-11,0.909099,0.0200387,0.88906,0.6,0.553674,0.018175,,0,0,0,0,0,0.732377,0.267623,0,1,1,0.0909009,3.95631,3.16473E-06,0.812177,0.0268232,0.0965527,0.231185,0.31558,0.223742,0.0840752,0.0189934,0.00304916
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,P Loses,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1.2E-05,2.056E-07,131,1,1,0.312502,0.1875,1,0,8.7,9.7,18.4,1.6,8.7,9.7,0.909099,1.5091,4.29423E-11,0.909099,0.0143522,0.894747,0.6,0.295264,0.0205235,,0,0,0,0,0,1,0,0,1,1,0.0909009,3.81872,3.57853E-06,0.799225,0.0321837,0.111385,0.251592,0.317136,0.203562,0.0683539,0.013786,0.00200155
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,P Wins,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1.2E-05,2.056E-07,131,1,1,0.312502,0.1875,1,1,9.7,8.7,18.4,1.6,9.7,8.7,0.909099,1.5091,2.43878E-11,0.909099,0.0356003,0.873499,0.6,1.26084,0.011748,,0,0,0,0,0,0,1,0,1,1,0.0909008,4.33284,2.03232E-06,0.847621,0.0121537,0.0559619,0.175337,0.311322,0.278967,0.127098,0.0332441,0.00591603
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,Truly Liable,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1.2E-05,2.056E-07,131,0.972417,0.972417,0.300938,0.295797,0.119049,0.475452,9.11059,9.47663,18.5872,1.41278,9.11059,9.47663,0.909099,1.32188,1.3048E-10,0.909099,0.909099,0,0.412777,0.0169807,0.889411,0.305115,0.0275827,1.94561E-07,0.853368,2.38194E-08,2.38194E-08,0.062447,0.0566022,0,1,1,0.090901,7.18062,1.08733E-05,1.08815,0,0,0,0,0,0,0.819385,0.180615
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1.2E-05,Normal,Truly Not Liable,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1.2E-05,2.056E-07,131,0.0734249,0.0734249,0.241977,0.253675,0.013306,0.262939,9.00235,9.9656,18.968,1.03205,9.00235,9.9656,0.895771,0.927802,1.39987E-05,0.895757,0,0.895757,0.0320312,0.0343844,0,0.247345,0.926575,1.46909E-08,0.0601187,7.18342E-09,2.6623E-09,0.00980745,0.0034987,0,1,1,0.104243,4.2698,1.16656,0.72435,0.154449,0.141996,0.129272,0.11943,0.112978,0.111002,0.112073,0.118801
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,All,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1E-05,1.611E-07,132,4.2759E-06,4.27594E-06,0.4375,0.187503,4.276E-06,0.32361,9.99992,9.99997,19.9999,0.000113923,9.99992,9.99997,0.000101342,0.000103907,3.00002E-05,7.13417E-05,8.30854E-07,7.05109E-05,2.56556E-06,2.213E-06,8.242E-07,0.363888,0.999996,8.55531E-13,4.97679E-11,8.55527E-13,8.55521E-13,2.89217E-06,1.3837E-06,0,1,8.13575E-05,1.00158E-05,4.5,3,0.693247,0.125001,0.125,0.125,0.124999,0.124999,0.125,0.125,0.125001
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Dispute Arises,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1E-05,1.611E-07,132,0.0525574,0.0525574,0.4375,0.187503,0.052557,0.32361,9.00124,9.9672,18.9684,1.03156,9.00124,9.9672,0.87692,0.908454,2.84342E-05,0.876891,0.0102124,0.866679,0.0315343,0.0272015,0.0101306,0.363888,0.947443,1.05157E-08,6.11719E-07,1.05156E-08,1.05156E-08,0.0355489,0.0170079,0,1,1,0.123109,4.13892,2.84342,0.676286,0.163674,0.148347,0.134342,0.123298,0.11383,0.107052,0.104787,0.10467
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Not Litigated,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1E-05,1.611E-07,132,8.555E-13,0,,,0,,9.99992,9.99997,19.9999,0.000107082,9.99992,9.99997,9.75475E-05,9.75475E-05,3.00002E-05,6.75472E-05,1.88974E-07,6.73583E-05,8.55535E-14,7.099E-13,2.1416E-07,,1,8.55535E-13,0,0,0,0,0,0,1,7.70819E-05,9.53468E-06,4.5,3,0.693246,0.125002,0.125001,0.125,0.124999,0.124999,0.124999,0.125,0.125001
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Litigated,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1E-05,1.611E-07,132,1,1,0.4375,0.187503,0.999988,0.32361,9.02361,9.37637,18.4,1.60002,9.02361,9.37637,0.887489,1.48749,1.99999E-05,0.887469,0.150114,0.737355,0.599998,0.517558,0.14267,0.363888,0,0,1.16391E-05,2.00079E-07,2.00078E-07,0.676381,0.323606,0,1,1,0.112531,5.16675,1.99999,0.888957,0.00534712,0.0238667,0.0831383,0.197406,0.28313,0.23693,0.124056,0.0461251
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Settles,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1E-05,1.611E-07,132,1,1,0.347061,0.380716,0,,9.16389,9.4361,18.6,1.40002,9.16389,9.4361,0.890571,1.29057,1.59709E-05,0.890555,0.29038,0.600175,0.4,0.324681,0.215795,0.363888,0,0,1,0,0,0,0,0,1,1,0.109445,4.85333,1.59709,0.886063,0.119023,0.108687,0.0984916,0.0984115,0.114257,0.137678,0.15716,0.166292
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,Tried,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1E-05,1.611E-07,132,1,1,0.437501,0.1875,1,0.32361,9.02361,9.37637,18.4,1.60002,9.02361,9.37637,0.887489,1.48749,2E-05,0.887469,0.150113,0.737356,0.6,0.51756,0.142669,,0,0,0,0,0,0.67639,0.32361,0,1,1,0.112531,5.16675,2,0.888957,0.0053458,0.0238657,0.0831382,0.197407,0.283132,0.236931,0.124056,0.0461237
Only Eq,Baseline,1,1,Baseline,1,0,Liability,1,1,1,Baseline,0.5,1,Risk Neutral,1E-05,Normal,P Loses,,Risk Neutral CM 1 FSM 0 DM 1 LT 1 UPC 1E-05,1.611E-07,132,1,1,0.437501,0.1875,1,0,8.7,9.69998,18.4,1.60002,8.7,9.69998,0.887991,1.48799,2E-05,0.887971,0.11948,0.768491,0.6,0.259366,0.17608,,0,0,0,0,0,1,0,0,1,1,0.112029,4.97385,2,0.869882,0.00718158,0.0308934,0.101522,0.2221,0.287679,0.215178,0.101119,0.0343268
